canonical_smiles,campaigns_hit,targets_hit,n_campaigns,tier_A_hits,tier_B_hits,tier_C_hits
O=C(O)COc1c2c(c3ccc(O)cc3c1C(=O)O)[C@H](c1ccccc1)CO2,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)COc1cc(-c2nc(Nc3ccccn3)c3c4c(ncn24)C=CC=C3)ccc1O,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)COc1ccccc1-c1[nH]nnc1-c1cccc2ccccc12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)COc1ccccc1-n1c2ccc(F)cc2c2cncnc21,['jak2_inhibitor'],['JAK2'],1,0.0,0.0,1.0
O=C(O)C[C@@H](Cc1ccccc1)c1cccc2[nH]c3c(C(=O)O)cccc3c12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)C[C@@H](OC(=Nc1ccc(Cl)c(Cl)c1Cl)c1ccc(O)cc1)c1ccccc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)C[C@H](CC1=c2ccccc2=[NH+]C1=O)c1nc2ccccc2[nH]1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)C[C@H]1C[C@@H](c2cccc(F)c2)N(C(=O)CCc2ccccc2)C1=O,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
O=C(O)C[N+]1=c2[nH]c3cccc4[nH+]cc(c5ccccc5c2-c2ccccc21)-c34,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)C[n+]1nc(-c2ccccc2)c2cnc3ccccc3cc-2c1=O,['dusp1_inhibitor'],['DUSP1'],1,0.0,1.0,0.0
O=C(O)Cc1ccc(-n2cnc(-c3cccc4c3CCO4)cc2=O)cc1,['cdk5_activator_p25iface'],['CDK5'],1,0.0,1.0,0.0
O=C(O)Cc1ccc2c3c(cccc13)[NH+]=C2CCNC1=C2C=CC=CC=C2NN=N1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)Cn1c(=O)c2ccc(-c3ccccc3)cc2c2ccccc21,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
O=C(O)Cn1nc(-c2ccc3ccccc3c2)c2ccccc2c1=O,['jak2_inhibitor'],['JAK2'],1,0.0,0.0,1.0
O=C(O)N(CCCc1ccccc1)c1ccc(N2CCCCC2)cn1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
O=C(O)N1CC[C@@H](c2ccccc2)[C@@](O)(Nc2ccnc3ccccc23)C1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
O=C(O)NCCCCNN=CC=NNC(=O)c1cccc(O)c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
O=C(O)Nc1ccc(Oc2ccc(OCC=CC=Cc3ccccc3)nc2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
O=C(O)OCCC=C1CCC(C(=O)OCCNC2=CCCCC2)CC1,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
O=C(O)O[C@H]1[C@@H]2C[C@@H](OC(=Cc3ccc(O)c(O)c3)[C@H]2O)O[C@H]1c1ccc(O)cc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)[C@@H](Cc1cc(-c2ccccc2)ccn1)Nc1ncnc2ccccc12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)[C@@H](Cc1ccc2ncccc2n1)CN(c1ccccc1)c1ccccn1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)[C@@H](Cc1ccccn1)c1cc(-c2ccccc2)c2ccccc2c1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)[C@@H](c1ccccc1)[N+]1=CC(=C(O)c2cccc(-c3ccc(F)cc3)[nH+]2)N=C1,['cdk5_activator_p25iface'],['CDK5'],1,0.0,1.0,0.0
O=C(O)[C@@H]1C=C[C@H]2C1=CCCc1nc(-c3ccc(F)cc3)ncc12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)[C@@H]1C=Cc2cc(C=C(NNC3=CC=CC=CN3)c3ccccc3)ccc2O1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)[C@@H]1C[C@H]1C(=O)C=Nc1cc2ccccc2c2ccccc12,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
O=C(O)[C@@H]1Cc2cc3ccccc3nc2-c2cccc3nccc(c23)C1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)[C@H](N=Cc1c(S(=O)(=O)O)ccc2ccccc12)c1ccc(Cl)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
O=C(O)[C@H](OP(=O)(O)O)[C@@H](C(=O)O)c1cccc2ccccc3ncc1c23,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
O=C(O)[C@H](c1cc2ccccc2s1)N1CCc2cccc(F)c2C1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
O=C(O)[C@H]1CCN(Cc2cccc3c2=Cc2cccc4ccnc(c24)C=3)C(=O)C1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)[C@H]1C[C@@H](Cn2cccc2)CN1C(=O)NCCCCCn1ccnc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
O=C(O)[C@H]1[C@@H]2O[C@@H](Oc3ccccc3CCC=C[C@H]1CO)[C@H](O)CC2=O,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
O=C(O)[C@H]1[C@H](O)[C@H](n2ccc3nc(=O)ncc-3c2)O[C@H](O)[C@H]1OP(=O)(O)O,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1[nH+]cc(-c2c[nH]c3ccccc23)cc1-c1ccccc1,['dusp1_inhibitor'],['DUSP1'],1,0.0,1.0,0.0
O=C(O)c1c(N2C(=O)CCc3ccccc32)ccnc1NC1CCCC1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
O=C(O)c1c(N2CCOCC2)nn2nc3cnn(-c4ccccc4)c3cc12,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
O=C(O)c1c(O)cnc2c1nc(-c1ccccc1)c1ccccc12,['perp_pocket3_alphaC'],['PERP'],1,1.0,0.0,0.0
O=C(O)c1cc(-c2[nH+]c3ccccc3c3c2C2=CC=CC2=N3)c2[nH]cccc1-2,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1cc(-c2c(Cc3cc(=O)[nH]c4cc(O)ccc34)[nH]c3cc(O)ccc23)o[nH+]1,['dusp1_inhibitor'],['DUSP1'],1,0.0,1.0,0.0
O=C(O)c1cc(-c2cc[nH]c2Cc2ccc[nH+]c2)cc(-c2ccccc2)[nH+]1,['dusp1_inhibitor'],['DUSP1'],1,0.0,1.0,0.0
O=C(O)c1cc(-c2ccc(Oc3ccncc3)cc2)ccc1N1CCCC1=O,['jak2_inhibitor'],['JAK2'],1,0.0,0.0,1.0
O=C(O)c1cc(-c2ccccc2)c(OCCn2cnnn2)c(-c2ccc(Cl)cc2)n1,['dusp1_inhibitor'],['DUSP1'],1,0.0,1.0,0.0
O=C(O)c1cc(CCCCC2=Nc3cccc4c3[NH+](CC4)C2=O)c(C(=O)O)[nH]1,['dusp1_inhibitor'],['DUSP1'],1,0.0,1.0,0.0
O=C(O)c1cc(N2CCC([SH](=O)(O)O)C2)c2ccc3ccccc3c2c1,['dusp1_inhibitor'],['DUSP1'],1,0.0,1.0,0.0
O=C(O)c1cc(O)c2nc3c(CCc4ccc(F)c(Cl)c4)cccc3cc2c1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1cc(O)cc(-c2cccc3[nH+]cc(-c4nc5ccccc5[nH]4)cc23)c1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1cc([N+]#Cc2cccnc2)c2c(c1)N[N+](=Cc1ccccc1)C2,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0
O=C(O)c1cc2c(Cc3cnc4cccccc3-4)cnn2cc1O,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1cc2ccccc2c2c1-c1c(O)c(=O)oc3cccc-2c13,['mtor_inhibitor'],['mTOR'],1,0.0,0.0,1.0
O=C(O)c1cc2n(n1)C1CC(=COP(=O)(O)O)C(=O)N1c1ccccc1-2,['dusp1_inhibitor'],['DUSP1'],1,0.0,1.0,0.0
O=C(O)c1ccc(-c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)c3ccccc3[nH+]2)cc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1ccc(-c2ccc(-c3nc(-c4ccc(F)cc4)n[nH]3)cc2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
O=C(O)c1ccc(-c2cccc(C(=O)NCCCNC(O)c3ccccn3)c2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
O=C(O)c1ccc(C2C(OP(=O)(O)O)OP(=O)(O)OC2N2CCCC2)cc1,['dusp1_inhibitor'],['DUSP1'],1,0.0,1.0,0.0
O=C(O)c1ccc(C=NNc2cc(-c3ccccc3)nc3ccccc23)cc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1ccc(CCCNC2=C3C=CC=CC=C3NC(c3ccc(F)cc3)=C2)[nH+]c1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1ccc(CNCc2ccccc2F)c([C@@H]2C=CNC2)c1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1ccc(Cc2ccc(OCCc3cccc(C(=O)O)c3)c(Cl)c2)cc1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0
O=C(O)c1ccc(Cc2cccc(F)c2)c(-c2ccccn2)c1-c1ccccc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1ccc(N(C=Cc2cccnc2)c2ccncc2)cc1,['jak2_inhibitor'],['JAK2'],1,0.0,0.0,1.0
O=C(O)c1ccc(N=NN=NC[n+]2ccc([N+](=O)[O-])cc2)cc1O,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
O=C(O)c1ccc(NC2=C[N+](Cc3ccccc3)=C3N=CN=C23)cc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1ccc(NNC2=C(c3ccccc3)N(O)C3=CC=CC=CC3=N2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
O=C(O)c1ccc(Nc2ncc(-c3ccccc3)c3nc[nH]c(=O)c23)cc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1ccc(Nc2nnc3nc[nH]c(-c4ccccc4)c2-3)cc1,['agrin_lg3_modulator'],['AGRIN'],1,1.0,0.0,0.0
O=C(O)c1ccc(OC(=O)c2ccc3nc4c5cccccc-5nc4nc3c2)cc1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0
O=C(O)c1ccc(OCCN(Cc2ccco2)c2ccc3ncncc3c2)cc1,['jak2_inhibitor'],['JAK2'],1,0.0,0.0,1.0
O=C(O)c1ccc(OCc2n[nH]cc2Cc2ccccc2)cc1O,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1ccc(Oc2ccc(NCC=NNc3ncc(F)cn3)cc2)nc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
O=C(O)c1ccc(S(=O)(=O)N2CCCC2)cc1,['perp_genmol_hop'],['PERP'],1,1.0,0.0,0.0
O=C(O)c1ccc2c(Nc3cccc4c3NC=CC=C4)c(O)ccc2c1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1ccc2c(c1)C(=O)Oc1cccc3c1C2=Cc1ccc(O)cc1O3,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1ccc2c(c1)C1=NC(=Nc3ccccc3)N=CC1=N2,['jak2_inhibitor'],['JAK2'],1,0.0,0.0,1.0
O=C(O)c1ccc2c(c1)c1[nH]c(=O)ccc1n2-c1ccc2ccccc2c1,['jak2_inhibitor'],['JAK2'],1,0.0,0.0,1.0
O=C(O)c1ccc2c(c1)c1c(c3ccccc32)CCN(Cc2ccccc2)CC1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
O=C(O)c1ccc2c(c1)c1c(n2CC=Cc2ccccc2)=C(O)c2ccccc2OC=1,['cdk5_activator_p25iface'],['CDK5'],1,0.0,1.0,0.0
O=C(O)c1ccc2c(c1)nc(Oc1ccc(F)cc1)c1cnccc12,['jak2_inhibitor'],['JAK2'],1,0.0,0.0,1.0
O=C(O)c1ccc2c3oc4ccccc4c3c(=O)c3nccn3c2c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
O=C(O)c1ccc2ccc(C(=O)NCc3ccc4c(c3)OCCO4)cc2c1,['dusp1_inhibitor'],['DUSP1'],1,0.0,1.0,0.0
O=C(O)c1ccc2ccc3c(c2c1)CCN(c1cnccc2ncnc1-2)C3,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1cccc(-c2c(-c3ccc(O)cc3)c3ccc(C(=O)O)cc3oc2=O)c1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1cccc(-c2cc(-c3ccccc3)cc(C(=O)O)n2)c1,['dusp1_inhibitor'],['DUSP1'],1,0.0,1.0,0.0
O=C(O)c1cccc(-c2ccc3c(c2)=C[N+]2=Cc4cc5c(cc4OC2=CC=3)OCO5)c1,['mtor_inhibitor'],['mTOR'],1,0.0,0.0,1.0
O=C(O)c1cccc(C(=O)Nc2[s+]c3nc(-c4ccccc4)c4ccccc2c34)c1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1cccc(N(CCCc2nc3cccccc-3n2)Cc2ccccn2)n1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1cccc(N2C(=O)c3cnc4ccccc4c3[C@H]2c2ccccc2)c1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1cccc(N2CCN(Cc3cccc4ccc(Br)cc34)CC2)c1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0
O=C(O)c1cccc(NC(=O)c2csc(-c3ccc(C=Cc4ccccc4)s3)n2)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
O=C(O)c1cccc(NN=NN=NN=NCCN=NN=C2CCCO2)c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
O=C(O)c1cccc2cc3cc4c5c(cccc5c3cc12)Nc1ccc(O)cc1-4,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1cccc2cc3n(c(=O)c12)C(=Nc1cccc(Cl)c1)SCC3=O,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
O=C(O)c1ccccc1NCc1ccc(NCCO)c2ccccc12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1ccccc1Nc1c[n+]2c3ccccc3c3ccoc(=O)c1c32,['mtor_inhibitor'],['mTOR'],1,0.0,0.0,1.0
O=C(O)c1ccccc1[C@@H](c1ccccc1O)N1CCC(C(=O)O)CC1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1ccccc1[C@@H]1Cc2ccccc2C2=C3C=C=CC=C3CC[C@H]21,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
O=C(O)c1ccccc2c(-c3cccc(-c4ccc(F)cc4)n3)cnc1-2,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1cn(-c2ccccc2)nc1-c1ccc2cccc(-c3ccccc3)c2n1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(O)c1n[n+]2c(=O)nc3c4ccccc4c4c5ccccc5n1c2c34,['perp_pocket3_alphaC'],['PERP'],1,1.0,0.0,0.0
O=C(OC1=CC=C(N2CCNCC2)Nc2ccccc21)c1ccc(F)cc1,['jak2_inhibitor'],['JAK2'],1,0.0,0.0,1.0
O=C(OCc1ccnc2ccccc12)c1ccc(-c2ccnc(O)c2)cn1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(Oc1c(O)cc(C(=O)O)c2c1OCO2)c1ccc(Oc2ccccc2)c(O)c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
O=C(Oc1ccccc1)c1cc2ccccc2cc1OP(=O)(O)O,['dusp1_inhibitor'],['DUSP1'],1,0.0,1.0,0.0
O=C(c1c[nH]c(O)nc1=O)[C@H](Cc1ccccc1)NCc1ccc(O)cc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(c1cc(-c2cccnn2)ccc1F)c1cc2cccc3c2c(c1O)C=N3,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(c1cc(C(O)Oc2cccc3ccc(=O)oc23)ccn1)N1CCCCC1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(c1cc2ccccc2[nH]c1=O)c1cccc2cc(-c3cccc[nH+]3)[nH]c12,['mtor_inhibitor'],['mTOR'],1,0.0,0.0,1.0
O=C(c1ccc(-c2cccc3cn[nH]c23)cc1)[NH+]1CCNc2ccccc2C1,['hdac2_inhibitor'],['HDAC2'],1,0.0,1.0,0.0
O=C(c1ccc(-c2ccccc2)nc1)N1CCN(c2cnc3ccccc3n2)CC1,['hdac2_inhibitor'],['HDAC2'],1,0.0,1.0,0.0
O=C(c1ccc(-c2ccccn2)cc1)c1cc2ccc(NC3=NCCS3)cc2oc1=O,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
O=C(c1ccc(-c2n[nH]c(=O)o2)o1)N1CCC(OCc2ccncc2)CC1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
O=C(c1ccc(C(O)c2ccc3ccccc3n2)cc1)[N+]1=C2NCC=CC2=CCC1,['cdk5_activator_p25iface'],['CDK5'],1,0.0,1.0,0.0
O=C(c1ccc(C2=CN=CCC2)o1)[n+]1ccc(-c2ccccc2)cc1,['cdk5_activator_p25iface'],['CDK5'],1,0.0,1.0,0.0
O=C(c1ccc(C=CCc2ccccc2)cc1)N(Cc1ccccc1)c1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
O=C(c1ccc(CN2CCOCC2)nc1)N1CCNC(c2ccccc2)C1,['jak2_inhibitor'],['JAK2'],1,0.0,0.0,1.0
O=C(c1ccc(F)c(C2=CC=C3C(O)=CC=CN=C3N2)c1)N1CCC2CCC1CCN2,['mtor_inhibitor'],['mTOR'],1,0.0,0.0,1.0
O=C(c1ccc2[nH]cnc2c1)N1CC(=Nc2cccc(O)c2)C[C@H]1c1ccc[nH+]c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
O=C(c1ccc2ccccc2c1O)N1Cc2cc3ccccc3nc2C1,['cdk5_activator_p25iface'],['CDK5'],1,0.0,1.0,0.0
O=C(c1ccc2ncncc2c1)C(COP(=O)(O)O)ONCc1ccc(F)c(F)c1,['dusp1_inhibitor'],['DUSP1'],1,0.0,1.0,0.0
O=C(c1cccc(-c2ccc(F)cc2)c1)N1CCCCN(C[C@H](O)Cc2ccccc2)CC1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
O=C(c1cccc(-c2ccccc2)c1)[C@H]1C=C(O)O[C@H](c2cccc(N(O)O)c2)C1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(c1cccc(C2=C3C=CC=CC=C3NC=C2)c1)N1CCNCC1,['rock1_inhibitor_atp'],['ROCK1'],1,0.0,0.0,1.0
O=C(c1cccc(NC2=Cc3ccccc3NC=C2)c1)N1CCC2NCCCC21,['jak2_inhibitor'],['JAK2'],1,0.0,0.0,1.0
O=C(c1cccc2c1NC=CC=C2)[C@H]1CC(=O)N(Cc2ccccc2)C[C@@H]1O,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
O=C(c1cccc2ccccc12)[C@H]1c2ccccc2-c2ncnc3c2=[N+]1C(=O)N=3,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
O=C(c1ccccc1)C1Oc2nnc(-c3ccccc3)n2-c2ccc(O)cc21,['hdac2_inhibitor'],['HDAC2'],1,0.0,1.0,0.0
O=C(c1ccccc1)[C@@H](Cc1cccc2cnccc12)c1ccccc1O,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C(c1ccccc1)[n+]1ccc(O)c(O)n1.c1ccc(-c2ccccc2)cc1,['perp_pocket3_alphaC'],['PERP'],1,1.0,0.0,0.0
O=C(c1ccccc1)c1cc(-c2ccncc2)nc(Nc2ccccn2)n1,['hdac2_inhibitor'],['HDAC2'],1,0.0,1.0,0.0
O=C(c1ccccc1)c1cc2c(oc1=O)C1=[N+](CCc3ccccc31)C2=O,['cdk5_activator_p25iface'],['CDK5'],1,0.0,1.0,0.0
O=C(c1ccccc1)c1cccc(-c2ccc3[nH]c(C(=O)O)cc(=O)c3c2)c1,['cdk5_activator_p25iface'],['CDK5'],1,0.0,1.0,0.0
O=C(c1ccccc1)c1ccnc2ccccc12.c1cnc(N2CCNCC2)cn1,['hdac2_inhibitor'],['HDAC2'],1,0.0,1.0,0.0
O=C(c1ccco1)c1ccc([N+](=O)O)nc2c1oc1cc(=O)ncc12,['dusp1_inhibitor'],['DUSP1'],1,0.0,1.0,0.0
O=C(c1nc2ccccc2s1)c1cc(N2CCNCC2)cc2ccccc12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C1C(=O)N(CCO)C(=O)CN1Cc1cc[n+](-c2c[nH]c3ccccc23)o1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
O=C1C(=O)[C@@H]2O[C@H]3[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]3O[C@H]2c2ccc3cccc4c3c2C1=C4,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C1C(C(O)CC2O[N+](=O)CCC2O)OCCCN1CC1CCCCCC1,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
O=C1C(C2NN2)C23CCC(O)(CC2)CC3N1CC1C(O)C1CC1COCC2C(=O)N12,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
O=C1C(CC=CNCCOc2cncc(O)c2)CC2C1CC=CC1CCCC12,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
O=C1C(NC2CCCNCC2)=[n+]2ccc(-c3cccnc3)cc2=[N+]1c1ccccc1,['hdac2_inhibitor'],['HDAC2'],1,0.0,1.0,0.0
O=C1C(O)=N[N+](=Cc2ccccc2)N1c1ccccc1OCC(O)c1ccccc1,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0
O=C1C(c2c[nH]c3ccc(-c4ccccc4)cc23)=Nc2cccc[n+]21,['mtor_inhibitor'],['mTOR'],1,0.0,0.0,1.0
O=C1C2=CNN(c3ccccc3)C=C2[C@@H](c2ccccc2)CN1Cc1cccc[nH+]1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C1C2=NC2=CC2=C=CC(CC=CC3CN3C=COCc3cnccn3)C=CC12,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
O=C1C2=c3c(cccc3=[N+]1Cc1ccccc1)N=c1ccccc1=[NH+]2,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
O=C1C=C(c2ccc(-c3ccc[n+](O)c3)[nH+]c2)C[C@@H]2Oc3ccc(O)cc3[C@H]12,['cdk5_activator_p25iface'],['CDK5'],1,0.0,1.0,0.0
O=C1C=C(c2cccc(C(=O)Nc3ccccn3)c2)N[C@@H](c2ccc(O)cc2)O1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
O=C1C=C2C(N=NCCc3ccncn3)C3ONC4C=CCC5C(C1)C2C3C45,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
O=C1C=C2NN=NC2CN1c1nc(-c2ccc(-c3ccc(F)cc3)cc2)cs1,['cdk5_activator_p25iface'],['CDK5'],1,0.0,1.0,0.0
O=C1C=CC(=O)[N+](c2ccc3[nH+]c(-c4ccccc4)ccc3c2)=N1,['cdk5_activator_p25iface'],['CDK5'],1,0.0,1.0,0.0
O=C1C=CC=c2c1c1c(c(O)[n+]2CCc2ccccc2)=C(c2ccccc2)N=[NH+]1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C1C=NC2CCN(c3cccc(-c4ccccc4)c3)c3cccnc3N12,['jak2_inhibitor'],['JAK2'],1,0.0,0.0,1.0
O=C1C=[n+]2c(ccc3cc(O)ccc32)=[N+]1c1ccccc1NCc1ccccc1,['hdac2_inhibitor'],['HDAC2'],1,0.0,1.0,0.0
O=C1CC(=Cc2c(F)ccc(F)c2F)NN1c1ccc(S(=O)(=O)O)cc1,['cdk5_activator_p25iface'],['CDK5'],1,0.0,1.0,0.0
O=C1CC(C=CCNN=NNCCc2ccccc2)C=CC23CC(O)C=CC2C13,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
O=C1CC2=C(O)CCC[C@@H]2C2=C(O)[C@H]3CCC(c4ccccn4)=CC=C3C=C12,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
O=C1CC2=CCC(CCCCc3[nH]nnc3-c3cccc[nH+]3)CC=C2N1,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
O=C1CC2=NNN3C=CC(CNc4[nH+]ccc5[nH+]c6ccccc6nc45)=CC(=C23)O1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
O=C1CC2C(=O)C(CC=CNc3ccccn3)CC3CC=C=CC1C32,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
O=C1CC2C(OC(O)NCCc3ccccc3)NC3=CCCCC1C32,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0
O=C1CC2CCC3C(=C4CC4C(O)C(O)NO)C=CCC1(C2)C31CC1,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
O=C1CCC(=O)N2CCc3nc4ccccc4c(c3C2)NC(=O)c2cccc(c2)N1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C1CCC(O)=Nc2cccc(c2)-c2ccccc2-c2ccc(nc2)OCCN1,['jak2_inhibitor'],['JAK2'],1,0.0,0.0,1.0
O=C1CCC2=C1Nc1ccccc1C=C2NC(c1ccccc1)c1ccccc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
O=C1CCC2CC(O)C(CCOCc3ccccc3)C3OCC1C23,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
O=C1CCC=NC2CC3N[N+](Nc4ccc(=O)[nH]c4)=CCCC3C12,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0
O=C1CCCCC[C@H](O)c2nc(ncc2-c2ccccc2)-c2ccccc2N1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
O=C1CCCN1Cc1cn(-c2ccccc2)cc1COP(=O)(O)O,['dusp1_inhibitor'],['DUSP1'],1,0.0,1.0,0.0
O=C1CCN1c1ccc(OCCCN2C=Cc3[nH]cc4ncnc2c34)cc1,['agrin_lg3_modulator'],['AGRIN'],1,1.0,0.0,0.0
